,id,tabuleiro,size,numero_regioes,tamanho_medio_regiao,dicas,tempo,backtracks,resolvido,assign_from_singletons,hidden_single,naked_pairs,hidden_pairs,naked_triples,hidden_triples
6x6_Suguru-535,Suguru-535,6x6,36,8,4.5,6,0.01691209500131663,1,True,139,21,1,16,21,0
6x6_Suguru-566,Suguru-566,6x6,36,8,4.5,5,0.011668899998767301,0,True,41,9,9,7,0,0
6x6_Suguru-567,Suguru-567,6x6,36,8,4.5,8,0.006278397999267327,0,True,31,4,2,2,0,2
6x6_Suguru-659,Suguru-659,6x6,36,8,4.5,7,0.00867550800103345,0,True,50,9,3,1,0,0
6x6_Suguru-665,Suguru-665,6x6,36,9,4.0,7,0.0028121360010118224,0,True,21,6,4,3,0,0
6x6_Suguru-679,Suguru-679,6x6,36,8,4.5,5,0.012976101999811362,0,True,20,7,0,1,0,0
6x6_Suguru-702,Suguru-702,6x6,36,8,4.5,5,0.012666575999901397,1,True,42,12,4,12,1,0
6x6_Suguru-714,Suguru-714,6x6,36,8,4.5,5,0.006588578999071615,0,True,36,12,4,5,0,0
6x6_Suguru-743,Suguru-743,6x6,36,8,4.5,6,0.010755134997452842,1,True,24,11,8,3,0,21
6x6_Suguru-782,Suguru-782,6x6,36,8,4.5,6,0.011997366000287002,0,True,50,14,1,10,5,5
6x6_Suguru-839,Suguru-839,6x6,36,9,4.0,5,0.010018474000389688,0,True,36,11,0,3,0,0
6x6_Suguru-905,Suguru-905,6x6,36,8,4.5,7,0.00786337200042908,0,True,45,9,5,4,6,0
6x6_Suguru-913,Suguru-913,6x6,36,8,4.5,5,0.00825170300231548,0,True,65,8,2,11,6,2
6x6_Suguru-934,Suguru-934,6x6,36,8,4.5,7,0.005987276999803726,0,True,18,7,2,5,0,0
6x6_Suguru-946,Suguru-946,6x6,36,9,4.0,8,0.015013013002317166,0,True,57,20,9,15,0,0
6x6_Suguru-971,Suguru-971,6x6,36,8,4.5,8,0.021118771001056302,4,True,66,21,0,16,4,0
6x6_Suguru-979,Suguru-979,6x6,36,9,4.0,5,0.02954462900015642,4,True,134,22,6,15,3,0
6x6_Suguru-1012,Suguru-1012,6x6,36,8,4.5,8,0.01807418200041866,1,True,65,27,0,14,2,0
6x6_Suguru-1050,Suguru-1050,6x6,36,8,4.5,6,0.010186503001023084,0,True,55,19,6,11,8,0
6x6_Suguru-1069,Suguru-1069,6x6,36,8,4.5,6,0.014682818000437692,1,True,51,13,10,18,1,0
6x6_Suguru-1090,Suguru-1090,6x6,36,8,4.5,7,0.014105679998465348,1,True,74,13,9,15,6,0
6x6_Suguru-1094,Suguru-1094,6x6,36,8,4.5,5,0.04037156800040975,7,True,106,37,21,18,10,22
6x6_Suguru-1104,Suguru-1104,6x6,36,9,4.0,6,0.009453690003283555,0,True,57,17,24,17,8,2
6x6_Suguru-1194,Suguru-1194,6x6,36,8,4.5,6,0.011880324000230758,1,True,41,14,2,9,8,5
6x6_Suguru-1221,Suguru-1221,6x6,36,8,4.5,7,0.021463852001033956,2,True,53,28,7,22,10,0
6x6_Suguru-1227,Suguru-1227,6x6,36,8,4.5,6,0.009706249998998828,0,True,34,7,0,3,0,0
6x6_Suguru-1239,Suguru-1239,6x6,36,8,4.5,5,0.008778711999184452,0,True,33,10,2,12,0,0
6x6_Suguru-1240,Suguru-1240,6x6,36,8,4.5,5,0.031283286996767856,7,True,81,31,4,7,0,1
6x6_Suguru-1245,Suguru-1245,6x6,36,9,4.0,7,0.009085607001907192,0,True,64,12,10,11,1,0
6x6_Suguru-1252,Suguru-1252,6x6,36,8,4.5,6,0.005477114998939214,0,True,21,7,5,3,0,2
6x6_Suguru-1264,Suguru-1264,6x6,36,8,4.5,5,0.026081756001076428,4,True,41,35,4,17,0,0
6x6_Suguru-1268,Suguru-1268,6x6,36,8,4.5,6,0.017351401002088096,1,True,101,20,22,37,2,6
6x6_Suguru-1297,Suguru-1297,6x6,36,8,4.5,8,0.004716019997431431,0,True,34,6,7,8,1,0
6x6_Suguru-1299,Suguru-1299,6x6,36,9,4.0,6,0.011488043997815112,1,True,49,13,28,22,0,0
6x6_Suguru-1307,Suguru-1307,6x6,36,8,4.5,6,0.044370946001436096,9,True,213,42,17,46,21,2
6x6_Suguru-1321,Suguru-1321,6x6,36,8,4.5,4,0.012860425002145348,1,True,25,11,6,6,1,3
6x6_Suguru-1336,Suguru-1336,6x6,36,9,4.0,4,0.00631509099912364,0,True,42,7,2,12,1,2
6x6_Suguru-1338,Suguru-1338,6x6,36,8,4.5,8,0.009946206999302376,1,True,55,6,4,3,0,0
6x6_Suguru-1347,Suguru-1347,6x6,36,8,4.5,7,0.015263705001416383,0,True,59,14,6,19,9,7
6x6_Suguru-1395,Suguru-1395,6x6,36,9,4.0,5,0.023140231001889333,3,True,120,35,11,29,4,0
6x6_Suguru-1462,Suguru-1462,6x6,36,8,4.5,7,0.013017539000429679,0,True,70,9,0,15,6,4
6x6_Suguru-1464,Suguru-1464,6x6,36,8,4.5,9,0.01636195500032045,1,True,125,13,2,22,0,0
6x6_Suguru-1472,Suguru-1472,6x6,36,8,4.5,7,0.029587353001261363,1,True,87,27,24,33,3,8
6x6_Suguru-1539,Suguru-1539,6x6,36,8,4.5,5,0.015079084998433245,0,True,24,6,4,1,6,5
6x6_Suguru-1578,Suguru-1578,6x6,36,8,4.5,6,0.054489556001499295,5,True,260,68,32,45,43,3
6x6_Suguru-58,Suguru-58,6x6,36,8,4.5,6,0.0061696989978372585,0,True,21,4,0,6,0,0
6x6_Suguru-59,Suguru-59,6x6,36,8,4.5,6,0.01052215700110537,0,True,49,14,6,9,1,12
6x6_Suguru-117,Suguru-117,6x6,36,8,4.5,8,0.008291049998661038,1,True,57,3,2,13,1,0
6x6_Suguru-131,Suguru-131,6x6,36,9,4.0,6,0.014562658998329425,1,True,39,12,7,4,0,0
6x6_Suguru-155,Suguru-155,6x6,36,9,4.0,5,0.00668641199808917,0,True,19,6,0,1,0,0
6x6_Suguru-182,Suguru-182,6x6,36,8,4.5,5,0.012209054999402724,0,True,68,18,6,14,0,0
6x6_Suguru-204,Suguru-204,6x6,36,9,4.0,6,0.0077478159983002115,0,True,30,8,4,3,0,0
6x6_Suguru-252,Suguru-252,6x6,36,8,4.5,5,0.014994670000305632,1,True,34,17,5,5,0,0
6x6_Suguru-259,Suguru-259,6x6,36,8,4.5,5,0.009957762002159143,0,True,47,16,0,18,5,0
6x6_Suguru-269,Suguru-269,6x6,36,9,4.0,8,0.0035908930003643036,0,True,22,4,3,5,2,0
6x6_Suguru-317,Suguru-317,6x6,36,8,4.5,7,0.01314716599881649,0,True,59,8,2,6,18,0
6x6_Suguru-374,Suguru-374,6x6,36,8,4.5,5,0.013426235000224551,0,True,51,19,16,14,5,0
6x6_Suguru-393,Suguru-393,6x6,36,8,4.5,7,0.005385645999922417,0,True,18,5,4,4,0,0
6x6_Suguru-428,Suguru-428,6x6,36,9,4.0,6,0.007747464998828946,0,True,45,10,0,13,4,5
6x6_Suguru-482,Suguru-482,6x6,36,8,4.5,4,0.004579169999487931,0,True,21,5,5,5,0,0
6x6_Suguru-534,Suguru-534,6x6,36,8,4.5,8,0.003545695999491727,0,True,20,6,10,4,0,0
6x6_Suguru-546,Suguru-546,6x6,36,8,4.5,7,0.012041365996992681,0,True,62,14,9,11,6,0
6x6_Suguru-629,Suguru-629,6x6,36,8,4.5,6,0.0076237409994064365,0,True,27,5,0,3,4,3
6x6_Suguru-642,Suguru-642,6x6,36,8,4.5,9,0.006843618000857532,0,True,13,6,3,3,0,0
6x6_Suguru-657,Suguru-657,6x6,36,8,4.5,5,0.01151594600014505,1,True,47,10,1,15,7,2
6x6_Suguru-678,Suguru-678,6x6,36,8,4.5,7,0.006276407002587803,0,True,16,7,0,3,0,0
6x6_Suguru-708,Suguru-708,6x6,36,8,4.5,6,0.01423736899960204,1,True,57,20,7,13,3,0
6x6_Suguru-732,Suguru-732,6x6,36,8,4.5,6,0.007302306999918073,0,True,31,13,4,4,1,0
6x6_Suguru-740,Suguru-740,6x6,36,8,4.5,7,0.02473687999736285,2,True,121,35,4,18,17,0
6x6_Suguru-805,Suguru-805,6x6,36,8,4.5,6,0.02363890999913565,2,True,79,14,13,20,18,0
6x6_Suguru-831,Suguru-831,6x6,36,8,4.5,5,0.014208661999873584,0,True,62,15,5,2,6,0
6x6_Suguru-840,Suguru-840,6x6,36,8,4.5,6,0.014679849999083672,1,True,42,11,13,2,1,1
6x6_Suguru-856,Suguru-856,6x6,36,8,4.5,6,0.017790529997000704,1,True,61,19,4,7,1,4
6x6_Suguru-861,Suguru-861,6x6,36,8,4.5,6,0.012315994998061797,1,True,26,7,4,21,3,0
6x6_Suguru-866,Suguru-866,6x6,36,9,4.0,6,0.008209693998651346,0,True,15,7,0,3,0,0
6x6_Suguru-875,Suguru-875,6x6,36,8,4.5,7,0.013661188000696711,1,True,85,20,3,5,12,6
6x6_Suguru-890,Suguru-890,6x6,36,8,4.5,4,0.031872650997684104,4,True,88,23,30,17,6,0
6x6_Suguru-1034,Suguru-1034,6x6,36,8,4.5,6,0.006061214997316711,0,True,25,10,2,3,0,1
6x6_Suguru-1040,Suguru-1040,6x6,36,8,4.5,5,0.007050714000797598,0,True,37,12,0,4,6,6
6x6_Suguru-1102,Suguru-1102,6x6,36,9,4.0,4,0.015389487998618279,0,True,45,17,18,19,10,0
6x6_Suguru-1113,Suguru-1113,6x6,36,8,4.5,6,0.006413478000467876,0,True,17,6,0,3,3,0
6x6_Suguru-1167,Suguru-1167,6x6,36,8,4.5,8,0.031305121003242675,7,True,57,10,0,3,0,0
6x6_Suguru-1191,Suguru-1191,6x6,36,8,4.5,6,0.012547910999273881,0,True,31,9,1,4,1,0
6x6_Suguru-1235,Suguru-1235,6x6,36,8,4.5,7,0.01774759200270637,4,True,48,20,0,6,0,0
6x6_Suguru-1243,Suguru-1243,6x6,36,8,4.5,7,0.011810672000137856,1,True,48,8,2,13,3,0
6x6_Suguru-1308,Suguru-1308,6x6,36,8,4.5,7,0.011192830999789294,1,True,60,17,3,7,0,0
6x6_Suguru-1310,Suguru-1310,6x6,36,8,4.5,5,0.008125276999635389,0,True,35,11,9,6,0,0
6x6_Suguru-1322,Suguru-1322,6x6,36,8,4.5,8,0.014835327998298453,0,True,41,8,4,4,2,0
6x6_Suguru-1437,Suguru-1437,6x6,36,8,4.5,6,0.007355824996921001,0,True,15,9,0,4,0,0
6x6_Suguru-1444,Suguru-1444,6x6,36,9,4.0,4,0.01627568099866039,1,True,45,27,10,12,20,0
6x6_Suguru-1459,Suguru-1459,6x6,36,8,4.5,6,0.02061064100053045,1,True,78,13,15,37,0,12
6x6_Suguru-1479,Suguru-1479,6x6,36,8,4.5,8,0.007234971999423578,0,True,29,11,1,1,0,5
6x6_Suguru-1493,Suguru-1493,6x6,36,8,4.5,5,0.02641627699995297,1,True,87,23,31,40,18,3
6x6_Suguru-1548,Suguru-1548,6x6,36,9,4.0,4,0.042893493999144994,6,True,241,46,7,24,11,0
6x6_Suguru-1559,Suguru-1559,6x6,36,9,4.0,6,0.09438076999867917,16,True,461,108,52,96,108,43
6x6_Suguru-1582,Suguru-1582,6x6,36,8,4.5,6,0.02242547499918146,2,True,87,20,10,13,5,0
6x6_Suguru-5,Suguru-5,6x6,36,8,4.5,5,0.025403495998034487,4,True,55,22,0,34,14,27
6x6_Suguru-27,Suguru-27,6x6,36,8,4.5,7,0.016560557000047993,3,True,49,10,19,4,0,0
6x6_Suguru-28,Suguru-28,6x6,36,8,4.5,6,0.006868890999612631,0,True,43,7,0,10,0,0
6x6_Suguru-126,Suguru-126,6x6,36,8,4.5,6,0.02594095599852153,6,True,87,17,18,12,3,0
6x6_Suguru-147,Suguru-147,6x6,36,8,4.5,6,0.017073897000955185,1,True,54,19,1,17,14,7
6x6_Suguru-242,Suguru-242,6x6,36,8,4.5,4,0.007415501000650693,0,True,21,5,6,1,0,3
6x6_Suguru-248,Suguru-248,6x6,36,8,4.5,5,0.007512201998906676,0,True,36,7,2,11,5,0
6x6_Suguru-270,Suguru-270,6x6,36,8,4.5,6,0.008263235999038443,0,True,30,8,0,6,0,0
6x6_Suguru-279,Suguru-279,6x6,36,8,4.5,5,0.02010359499763581,0,True,138,29,4,25,36,11
6x6_Suguru-406,Suguru-406,6x6,36,8,4.5,6,0.005446749997645384,0,True,34,13,4,12,0,0
6x6_Suguru-409,Suguru-409,6x6,36,8,4.5,5,0.009834699998464203,0,True,43,15,0,5,2,2
6x6_Suguru-457,Suguru-457,6x6,36,8,4.5,6,0.00986199999897508,0,True,27,10,6,0,5,2
6x6_Suguru-576,Suguru-576,6x6,36,9,4.0,6,0.013077202998829307,0,True,59,11,7,9,8,0
6x6_Suguru-621,Suguru-621,6x6,36,8,4.5,7,0.03810365699973772,5,True,137,38,16,34,7,25
6x6_Suguru-759,Suguru-759,6x6,36,8,4.5,7,0.022376822998921853,3,True,81,19,20,5,15,0
6x6_Suguru-778,Suguru-778,6x6,36,8,4.5,5,0.02066059600110748,2,True,36,24,6,6,0,0
6x6_Suguru-882,Suguru-882,6x6,36,8,4.5,5,0.06101325400231872,8,True,296,108,49,89,57,17
6x6_Suguru-892,Suguru-892,6x6,36,8,4.5,8,0.007892343997809803,0,True,27,8,6,2,2,0
6x6_Suguru-1031,Suguru-1031,6x6,36,9,4.0,4,0.013531659002183005,0,True,29,6,2,0,0,0
6x6_Suguru-1068,Suguru-1068,6x6,36,8,4.5,6,0.01273124199724407,0,True,59,14,3,13,12,2
6x6_Suguru-1085,Suguru-1085,6x6,36,8,4.5,6,0.02743292000013753,2,True,128,46,6,28,11,10
6x6_Suguru-1126,Suguru-1126,6x6,36,9,4.0,5,0.029873673000111012,6,True,122,11,1,23,10,8
6x6_Suguru-1215,Suguru-1215,6x6,36,8,4.5,7,0.005609535000985488,0,True,36,11,1,9,0,0
6x6_Suguru-1222,Suguru-1222,6x6,36,8,4.5,6,0.010653580000507645,0,True,33,9,5,11,6,0
6x6_Suguru-1289,Suguru-1289,6x6,36,8,4.5,5,0.011006280001311097,1,True,48,17,4,5,0,0
6x6_Suguru-1328,Suguru-1328,6x6,36,8,4.5,7,0.005604466001386754,0,True,40,4,1,2,0,0
6x6_Suguru-1380,Suguru-1380,6x6,36,8,4.5,6,0.006976892000238877,0,True,29,8,2,7,2,0
6x6_Suguru-1387,Suguru-1387,6x6,36,8,4.5,5,0.014409838000574382,0,True,51,20,6,11,12,0
6x6_Suguru-1450,Suguru-1450,6x6,36,8,4.5,7,0.009695556000224315,1,True,26,8,0,3,0,0
6x6_Suguru-1451,Suguru-1451,6x6,36,8,4.5,5,0.007202778997452697,0,True,32,11,0,4,0,0
6x6_Suguru-1505,Suguru-1505,6x6,36,8,4.5,6,0.018503319999581436,0,True,91,18,48,13,6,3
6x6_Suguru-1507,Suguru-1507,6x6,36,8,4.5,6,0.007069592000334524,0,True,28,7,2,3,5,0
6x6_Suguru-1562,Suguru-1562,6x6,36,8,4.5,9,0.012707603000308154,0,True,59,10,4,12,1,0
6x6_Suguru-1570,Suguru-1570,6x6,36,8,4.5,5,0.008124536001560045,0,True,40,10,12,3,6,0
6x6_Suguru-1598,Suguru-1598,6x6,36,8,4.5,5,0.008598742999311071,0,True,16,6,0,0,0,22
6x6_Suguru-3,Suguru-3,6x6,36,8,4.5,6,0.022351768999214983,2,True,74,13,16,17,17,3
6x6_Suguru-23,Suguru-23,6x6,36,8,4.5,8,0.007831415998225566,0,True,35,4,0,5,2,0
6x6_Suguru-26,Suguru-26,6x6,36,8,4.5,6,0.014347000000270782,1,True,85,21,4,21,2,0
6x6_Suguru-52,Suguru-52,6x6,36,9,4.0,6,0.011565472999791382,0,True,51,15,17,6,0,0
6x6_Suguru-105,Suguru-105,6x6,36,9,4.0,4,0.010688065998692764,0,True,25,13,4,12,0,0
6x6_Suguru-170,Suguru-170,6x6,36,8,4.5,6,0.007335383001191076,0,True,31,12,2,8,8,0
6x6_Suguru-191,Suguru-191,6x6,36,9,4.0,3,0.022967993001657305,3,True,87,18,47,19,4,5
6x6_Suguru-222,Suguru-222,6x6,36,8,4.5,6,0.010901379999268102,0,True,50,17,0,11,12,11
6x6_Suguru-231,Suguru-231,6x6,36,8,4.5,6,0.009545200999127701,0,True,24,10,9,10,3,0
6x6_Suguru-327,Suguru-327,6x6,36,9,4.0,5,0.01713971999924979,2,True,104,20,3,14,1,3
6x6_Suguru-355,Suguru-355,6x6,36,8,4.5,5,0.013937504998466466,0,True,36,12,5,10,2,0
6x6_Suguru-359,Suguru-359,6x6,36,8,4.5,7,0.008568448000005446,0,True,51,17,0,14,5,3
6x6_Suguru-371,Suguru-371,6x6,36,8,4.5,5,0.010098959002789343,0,True,82,20,6,15,1,0
6x6_Suguru-402,Suguru-402,6x6,36,9,4.0,5,0.006915689999004826,0,True,28,5,0,1,0,0
6x6_Suguru-415,Suguru-415,6x6,36,8,4.5,5,0.005227330002526287,0,True,21,8,4,5,0,0
6x6_Suguru-508,Suguru-508,6x6,36,8,4.5,5,0.008494382000208134,0,True,33,13,6,7,5,3
6x6_Suguru-526,Suguru-526,6x6,36,8,4.5,5,0.021915197998168878,1,True,91,30,15,35,14,7
6x6_Suguru-538,Suguru-538,6x6,36,8,4.5,7,0.03803277699989849,4,True,149,24,20,36,0,13
6x6_Suguru-553,Suguru-553,6x6,36,8,4.5,5,0.008250659997429466,0,True,31,8,0,0,5,0
6x6_Suguru-568,Suguru-568,6x6,36,8,4.5,7,0.05372991200056276,9,True,222,55,43,61,33,5
6x6_Suguru-612,Suguru-612,6x6,36,9,4.0,5,0.00841647000197554,0,True,49,8,8,3,9,0
6x6_Suguru-707,Suguru-707,6x6,36,8,4.5,7,0.015047594999487046,1,True,109,13,8,18,8,3
6x6_Suguru-713,Suguru-713,6x6,36,8,4.5,6,0.009366981998027768,1,True,34,12,2,4,1,0
6x6_Suguru-719,Suguru-719,6x6,36,8,4.5,5,0.030207701998733683,5,True,194,58,6,39,5,13
6x6_Suguru-742,Suguru-742,6x6,36,8,4.5,7,0.0047041389989317395,0,True,16,7,0,3,0,0
6x6_Suguru-851,Suguru-851,6x6,36,8,4.5,7,0.01730916700034868,2,True,73,14,19,24,16,2
6x6_Suguru-877,Suguru-877,6x6,36,8,4.5,4,0.0388996080000652,8,True,105,26,39,16,4,5
6x6_Suguru-910,Suguru-910,6x6,36,9,4.0,4,0.09543201700216741,13,True,532,146,112,171,50,1
6x6_Suguru-916,Suguru-916,6x6,36,8,4.5,5,0.012475874998926884,0,True,72,19,2,22,1,4
6x6_Suguru-936,Suguru-936,6x6,36,9,4.0,5,0.010040920999017544,0,True,44,8,6,8,6,0
6x6_Suguru-939,Suguru-939,6x6,36,8,4.5,5,0.015959484000632074,0,True,114,26,9,7,21,2
6x6_Suguru-941,Suguru-941,6x6,36,8,4.5,6,0.00680712099710945,0,True,27,8,4,5,0,3
6x6_Suguru-980,Suguru-980,6x6,36,8,4.5,6,0.010037908999947831,0,True,37,11,0,4,7,0
6x6_Suguru-1010,Suguru-1010,6x6,36,8,4.5,6,0.010047051000583451,0,True,39,9,7,1,6,0
6x6_Suguru-1060,Suguru-1060,6x6,36,8,4.5,7,0.01649686800010386,1,True,54,13,0,14,18,2
6x6_Suguru-1070,Suguru-1070,6x6,36,8,4.5,5,0.010885596999287372,0,True,48,15,16,5,7,0
6x6_Suguru-1082,Suguru-1082,6x6,36,8,4.5,5,0.04314927199811791,7,True,156,41,8,21,16,12
6x6_Suguru-1096,Suguru-1096,6x6,36,8,4.5,7,0.015654858001653338,1,True,84,16,22,12,12,0
6x6_Suguru-1098,Suguru-1098,6x6,36,8,4.5,4,0.012014668998745037,2,True,48,14,2,10,0,0
6x6_Suguru-1099,Suguru-1099,6x6,36,8,4.5,5,0.015692725999542745,1,True,29,14,18,0,0,0
6x6_Suguru-1108,Suguru-1108,6x6,36,8,4.5,6,0.009030962999531766,0,True,35,8,6,6,0,0
6x6_Suguru-1122,Suguru-1122,6x6,36,8,4.5,6,0.010925298996880883,0,True,50,8,8,8,0,0
6x6_Suguru-1147,Suguru-1147,6x6,36,8,4.5,5,0.09652914999969653,13,True,462,110,2,80,9,6
6x6_Suguru-1170,Suguru-1170,6x6,36,8,4.5,7,0.013839735001965892,2,True,45,23,7,3,1,0
6x6_Suguru-1182,Suguru-1182,6x6,36,8,4.5,7,0.011751396999898134,0,True,39,10,14,17,2,0
6x6_Suguru-1187,Suguru-1187,6x6,36,8,4.5,7,0.00736756699916441,0,True,22,7,6,3,0,0
6x6_Suguru-1205,Suguru-1205,6x6,36,8,4.5,6,0.019591241001762683,1,True,66,12,3,7,14,5
6x6_Suguru-1223,Suguru-1223,6x6,36,8,4.5,6,0.04309425500105135,7,True,186,49,35,25,31,1
6x6_Suguru-1256,Suguru-1256,6x6,36,8,4.5,5,0.01892991500062635,2,True,140,29,13,33,16,0
6x6_Suguru-1277,Suguru-1277,6x6,36,8,4.5,9,0.024067635997198522,4,True,88,18,4,15,19,3
6x6_Suguru-1313,Suguru-1313,6x6,36,8,4.5,7,0.026940260002447758,4,True,108,40,10,32,18,0
6x6_Suguru-1366,Suguru-1366,6x6,36,8,4.5,5,0.02710120200208621,3,True,57,31,1,18,12,10
6x6_Suguru-1458,Suguru-1458,6x6,36,8,4.5,6,0.046245787998486776,4,True,210,36,7,42,46,9
6x6_Suguru-1571,Suguru-1571,6x6,36,8,4.5,6,0.020133975998760434,0,True,52,17,0,9,11,6
6x6_Suguru-53,Suguru-53,6x6,36,8,4.5,7,0.012893002996861469,0,True,71,6,0,13,2,0
6x6_Suguru-172,Suguru-172,6x6,36,8,4.5,6,0.009622715002478799,0,True,37,8,10,10,3,0
6x6_Suguru-290,Suguru-290,6x6,36,8,4.5,6,0.012868969999544788,0,True,40,5,4,3,1,0
6x6_Suguru-507,Suguru-507,6x6,36,8,4.5,5,0.0163051199997426,0,True,30,13,12,4,6,22
6x6_Suguru-554,Suguru-554,6x6,36,9,4.0,5,0.0063222919998224825,0,True,20,5,18,3,0,0
6x6_Suguru-690,Suguru-690,6x6,36,8,4.5,5,0.016701549000572413,0,True,87,23,4,27,12,20
6x6_Suguru-830,Suguru-830,6x6,36,8,4.5,6,0.018442132997734006,0,True,27,10,5,15,4,4
6x6_Suguru-897,Suguru-897,6x6,36,8,4.5,5,0.03318991899868706,3,True,219,48,67,39,23,0
6x6_Suguru-921,Suguru-921,6x6,36,8,4.5,4,0.00869666400103597,0,True,15,9,4,1,0,0
6x6_Suguru-954,Suguru-954,6x6,36,9,4.0,4,0.00715224799932912,0,True,21,7,0,3,0,3
6x6_Suguru-957,Suguru-957,6x6,36,8,4.5,7,0.027870125999470474,2,True,95,27,12,40,18,8
6x6_Suguru-998,Suguru-998,6x6,36,8,4.5,6,0.07268602200201713,13,True,291,60,11,51,5,43
6x6_Suguru-1105,Suguru-1105,6x6,36,8,4.5,5,0.008102190000499832,0,True,33,13,6,6,0,0
6x6_Suguru-1154,Suguru-1154,6x6,36,8,4.5,9,0.014590351001970703,2,True,76,21,5,11,7,0
6x6_Suguru-1190,Suguru-1190,6x6,36,9,4.0,5,0.015718668000772595,2,True,65,17,7,14,4,1
6x6_Suguru-1331,Suguru-1331,6x6,36,8,4.5,8,0.008472931000142125,0,True,27,7,4,1,0,0
6x6_Suguru-1386,Suguru-1386,6x6,36,9,4.0,7,0.05355060200236039,15,True,204,41,49,69,46,3
6x6_Suguru-1396,Suguru-1396,6x6,36,8,4.5,4,0.15225408599872026,28,True,726,129,37,102,37,1
6x6_Suguru-1480,Suguru-1480,6x6,36,8,4.5,6,0.026779159001307562,3,True,97,17,16,42,10,0
6x6_Suguru-1482,Suguru-1482,6x6,36,9,4.0,6,0.01024234400028945,0,True,32,6,4,5,3,0
6x6_Suguru-1499,Suguru-1499,6x6,36,8,4.5,6,0.01821716899939929,1,True,61,15,4,9,3,2
6x6_Suguru-1544,Suguru-1544,6x6,36,8,4.5,5,0.04050823499710532,7,True,150,27,6,19,31,0
6x6_Suguru-18,Suguru-18,6x6,36,8,4.5,6,0.03064773900041473,9,True,105,35,9,13,0,4
6x6_Suguru-125,Suguru-125,6x6,36,8,4.5,5,0.015235104998282623,1,True,40,15,10,5,0,0
6x6_Suguru-132,Suguru-132,6x6,36,8,4.5,8,0.014518825999402907,0,True,29,11,10,2,0,6
6x6_Suguru-135,Suguru-135,6x6,36,9,4.0,7,0.011886066000442952,1,True,52,21,3,18,10,2
6x6_Suguru-168,Suguru-168,6x6,36,8,4.5,8,0.013200475001212908,1,True,54,15,6,23,0,0
6x6_Suguru-175,Suguru-175,6x6,36,8,4.5,6,0.021828009997989284,1,True,108,25,11,20,6,13
6x6_Suguru-183,Suguru-183,6x6,36,8,4.5,4,0.0253542339996784,1,True,120,30,14,35,36,6
6x6_Suguru-305,Suguru-305,6x6,36,8,4.5,7,0.017222455000592163,1,True,30,6,7,12,2,4
6x6_Suguru-353,Suguru-353,6x6,36,8,4.5,7,0.007925527999759652,0,True,32,13,0,7,4,1
6x6_Suguru-364,Suguru-364,6x6,36,8,4.5,5,0.0654874599968025,9,True,431,111,94,167,101,9
6x6_Suguru-394,Suguru-394,6x6,36,8,4.5,6,0.033470648999355035,5,True,177,42,4,10,21,0
6x6_Suguru-436,Suguru-436,6x6,36,8,4.5,5,0.011608688997512218,1,True,66,8,2,2,0,0
6x6_Suguru-437,Suguru-437,6x6,36,8,4.5,4,0.020695723997050663,0,True,68,22,4,15,16,9
6x6_Suguru-477,Suguru-477,6x6,36,8,4.5,5,0.03222553999876254,2,True,101,21,7,9,6,0
6x6_Suguru-644,Suguru-644,6x6,36,8,4.5,7,0.014174024003295926,0,True,16,9,6,3,6,0
6x6_Suguru-669,Suguru-669,6x6,36,8,4.5,7,0.011017458997230278,0,True,18,4,3,2,0,0
6x6_Suguru-727,Suguru-727,6x6,36,8,4.5,7,0.00672944500183803,0,True,36,10,0,1,1,0
6x6_Suguru-775,Suguru-775,6x6,36,8,4.5,6,0.007150059002015041,1,True,19,7,10,6,1,0
6x6_Suguru-821,Suguru-821,6x6,36,8,4.5,6,0.0048123460001079366,0,True,20,7,3,4,3,0
6x6_Suguru-949,Suguru-949,6x6,36,9,4.0,3,0.014305152999440907,1,True,52,23,9,19,9,1
6x6_Suguru-1016,Suguru-1016,6x6,36,8,4.5,4,0.0314385339988803,2,True,139,38,15,27,18,6
6x6_Suguru-1172,Suguru-1172,6x6,36,8,4.5,8,0.0237006030001794,6,True,80,16,13,28,4,2
6x6_Suguru-1184,Suguru-1184,6x6,36,9,4.0,5,0.00928540299719316,0,True,34,10,22,4,1,0
6x6_Suguru-1197,Suguru-1197,6x6,36,8,4.5,5,0.017013255001074867,0,True,82,17,5,16,9,4
6x6_Suguru-1200,Suguru-1200,6x6,36,9,4.0,5,0.00868154799900367,0,True,22,9,0,3,0,3
6x6_Suguru-1220,Suguru-1220,6x6,36,8,4.5,7,0.014764124000066658,1,True,57,17,7,15,3,6
6x6_Suguru-1303,Suguru-1303,6x6,36,8,4.5,9,0.006033418998413254,0,True,21,7,5,1,0,0
6x6_Suguru-1393,Suguru-1393,6x6,36,8,4.5,7,0.01894312200238346,1,True,82,31,20,30,6,0
6x6_Suguru-1401,Suguru-1401,6x6,36,8,4.5,4,0.03771702800077037,7,True,121,29,3,10,26,44
6x6_Suguru-1430,Suguru-1430,6x6,36,9,4.0,5,0.017320721999567468,1,True,97,21,4,16,18,0
6x6_Suguru-1517,Suguru-1517,6x6,36,8,4.5,7,0.016053356001066277,1,True,49,13,5,7,12,1
6x6_Suguru-1564,Suguru-1564,6x6,36,9,4.0,4,0.007052408000163268,0,True,35,7,3,15,0,2
6x6_Suguru-1590,Suguru-1590,6x6,36,8,4.5,7,0.007681719998799963,0,True,20,11,0,3,0,0
