,id,tabuleiro,size,numero_regioes,tamanho_medio_regiao,dicas,tempo,backtracks,resolvido,assign_from_singletons,hidden_single,naked_pairs,hidden_pairs,naked_triples,hidden_triples
8x8_Suguru-592,Suguru-592,8x8,64,14,4.571428571428571,8,0.5222138249991986,97,True,1469,313,250,231,210,52
8x8_Suguru-616,Suguru-616,8x8,64,14,4.571428571428571,11,0.02600458600136335,0,True,67,20,7,8,0,1
8x8_Suguru-690,Suguru-690,8x8,64,13,4.923076923076923,9,0.03358799299894599,0,True,55,17,4,9,3,3
8x8_Suguru-762,Suguru-762,8x8,64,14,4.571428571428571,10,0.7991332599995076,162,True,1930,323,376,272,146,18
8x8_Suguru-803,Suguru-803,8x8,64,14,4.571428571428571,10,0.03936644399800571,2,True,115,25,8,12,0,3
8x8_Suguru-946,Suguru-946,8x8,64,15,4.266666666666667,7,0.05432130000190227,3,True,116,22,13,10,18,6
8x8_Suguru-957,Suguru-957,8x8,64,13,4.923076923076923,13,0.010673169999790844,0,True,38,10,6,2,0,2
8x8_Suguru-1009,Suguru-1009,8x8,64,14,4.571428571428571,9,0.607655034000345,114,True,1810,311,283,333,121,7
8x8_Suguru-1034,Suguru-1034,8x8,64,14,4.571428571428571,11,0.18202373000167427,32,True,543,82,25,71,20,4
8x8_Suguru-1170,Suguru-1170,8x8,64,14,4.571428571428571,7,0.08789182500186143,11,True,167,31,24,28,10,3
8x8_Suguru-1191,Suguru-1191,8x8,64,15,4.266666666666667,5,0.5199199009985023,96,True,1683,253,118,168,147,42
8x8_Suguru-1302,Suguru-1302,8x8,64,15,4.266666666666667,7,1.6600346129998798,318,True,4895,798,558,558,519,74
8x8_Suguru-1353,Suguru-1353,8x8,64,13,4.923076923076923,12,0.7679269299987936,133,True,1579,239,100,106,100,40
8x8_Suguru-1410,Suguru-1410,8x8,64,13,4.923076923076923,12,0.4350572240000474,89,True,863,158,88,107,5,6
8x8_Suguru-1411,Suguru-1411,8x8,64,15,4.266666666666667,9,0.0727414780012623,5,True,223,24,16,37,15,0
8x8_Suguru-1451,Suguru-1451,8x8,64,15,4.266666666666667,11,0.1868654569989303,25,True,671,118,156,97,34,28
8x8_Suguru-1505,Suguru-1505,8x8,64,13,4.923076923076923,10,0.034042598999803886,0,True,63,15,3,8,10,0
8x8_Suguru-1542,Suguru-1542,8x8,64,14,4.571428571428571,10,0.06672102100128541,6,True,226,45,21,47,17,3
8x8_Suguru-1552,Suguru-1552,8x8,64,14,4.571428571428571,11,0.18251528499968117,26,True,617,139,14,72,13,10
8x8_Suguru-1560,Suguru-1560,8x8,64,14,4.571428571428571,8,0.13229734699780238,13,True,355,56,24,102,28,2
8x8_Suguru-12,Suguru-12,8x8,64,13,4.923076923076923,11,0.15302291499756393,21,True,300,64,49,16,9,27
8x8_Suguru-41,Suguru-41,8x8,64,15,4.266666666666667,9,0.04238260000056471,1,True,99,19,8,16,6,0
8x8_Suguru-50,Suguru-50,8x8,64,15,4.266666666666667,6,4.031573857002513,848,True,12728,1989,478,1509,195,70
8x8_Suguru-74,Suguru-74,8x8,64,14,4.571428571428571,11,0.38248880399987684,63,True,724,154,75,106,60,43
8x8_Suguru-181,Suguru-181,8x8,64,14,4.571428571428571,12,0.2018594720029796,33,True,783,86,40,68,60,8
8x8_Suguru-204,Suguru-204,8x8,64,15,4.266666666666667,10,0.0891548799991142,8,True,245,51,16,22,6,5
8x8_Suguru-238,Suguru-238,8x8,64,14,4.571428571428571,10,0.025782820001040818,0,True,49,8,2,6,2,1
8x8_Suguru-240,Suguru-240,8x8,64,14,4.571428571428571,11,0.031698390001110965,1,True,83,21,22,25,18,4
8x8_Suguru-369,Suguru-369,8x8,64,13,4.923076923076923,12,0.034480799000448314,0,True,69,17,10,6,1,0
8x8_Suguru-390,Suguru-390,8x8,64,14,4.571428571428571,10,0.01782758799890871,0,True,33,15,6,5,0,1
8x8_Suguru-433,Suguru-433,8x8,64,13,4.923076923076923,12,0.13074612600030378,15,True,316,44,35,44,27,3
8x8_Suguru-482,Suguru-482,8x8,64,14,4.571428571428571,8,0.01922996700159274,0,True,61,14,2,7,0,0
8x8_Suguru-522,Suguru-522,8x8,64,14,4.571428571428571,10,0.12293353999848478,15,True,421,95,105,56,26,24
8x8_Suguru-551,Suguru-551,8x8,64,15,4.266666666666667,8,0.05412503999832552,3,True,227,31,8,28,27,1
8x8_Suguru-582,Suguru-582,8x8,64,14,4.571428571428571,9,0.31720281399975647,57,True,618,65,160,77,18,50
8x8_Suguru-597,Suguru-597,8x8,64,15,4.266666666666667,6,0.22677233699869248,32,True,613,153,121,186,75,0
8x8_Suguru-636,Suguru-636,8x8,64,14,4.571428571428571,9,0.055768235000869026,5,True,149,37,14,20,3,0
8x8_Suguru-638,Suguru-638,8x8,64,15,4.266666666666667,12,0.016455679000500822,0,True,66,15,5,11,1,0
8x8_Suguru-658,Suguru-658,8x8,64,14,4.571428571428571,13,0.019740539999475004,0,True,44,15,0,4,3,0
8x8_Suguru-683,Suguru-683,8x8,64,14,4.571428571428571,6,0.10208845799934352,18,True,249,53,28,61,3,3
8x8_Suguru-707,Suguru-707,8x8,64,14,4.571428571428571,10,0.047001039998576744,6,True,132,24,6,19,0,0
8x8_Suguru-709,Suguru-709,8x8,64,14,4.571428571428571,16,0.07808162400033325,10,True,123,27,21,11,0,1
8x8_Suguru-744,Suguru-744,8x8,64,13,4.923076923076923,10,0.2533631040023465,37,True,654,144,87,126,14,14
8x8_Suguru-756,Suguru-756,8x8,64,14,4.571428571428571,11,0.16323167900191038,23,True,385,43,70,78,46,30
8x8_Suguru-758,Suguru-758,8x8,64,14,4.571428571428571,10,0.07489218299815548,9,True,218,42,19,22,3,9
8x8_Suguru-843,Suguru-843,8x8,64,14,4.571428571428571,7,0.08047246799833374,4,True,204,63,28,50,30,4
8x8_Suguru-846,Suguru-846,8x8,64,14,4.571428571428571,7,0.1042123459992581,14,True,193,53,36,45,18,0
8x8_Suguru-867,Suguru-867,8x8,64,14,4.571428571428571,7,1.0506736899988027,187,True,3244,471,621,354,191,19
8x8_Suguru-951,Suguru-951,8x8,64,14,4.571428571428571,9,0.12107936999746016,17,True,263,38,7,34,48,1
8x8_Suguru-965,Suguru-965,8x8,64,13,4.923076923076923,11,0.2376108500029659,43,True,499,100,37,31,33,0
8x8_Suguru-984,Suguru-984,8x8,64,16,4.0,8,0.06392618400059291,6,True,136,29,15,19,26,4
8x8_Suguru-1014,Suguru-1014,8x8,64,14,4.571428571428571,8,0.10606500900030369,14,True,177,34,24,13,35,0
8x8_Suguru-1064,Suguru-1064,8x8,64,15,4.266666666666667,9,0.16345532500054105,17,True,565,112,240,145,16,26
8x8_Suguru-1114,Suguru-1114,8x8,64,14,4.571428571428571,10,0.05472206599733909,4,True,138,37,11,33,18,14
8x8_Suguru-1127,Suguru-1127,8x8,64,14,4.571428571428571,10,0.24271959800171317,27,True,813,180,86,160,115,30
8x8_Suguru-1132,Suguru-1132,8x8,64,14,4.571428571428571,10,0.05008854300103849,2,True,140,33,30,40,0,0
8x8_Suguru-1137,Suguru-1137,8x8,64,14,4.571428571428571,11,0.06234770499941078,5,True,106,19,5,6,0,0
8x8_Suguru-1148,Suguru-1148,8x8,64,14,4.571428571428571,9,0.04113864900136832,1,True,150,37,15,17,9,9
8x8_Suguru-1224,Suguru-1224,8x8,64,14,4.571428571428571,13,0.025748531999852275,0,True,56,15,8,11,0,3
8x8_Suguru-1320,Suguru-1320,8x8,64,14,4.571428571428571,8,0.2408613139996305,32,True,739,220,167,178,125,19
8x8_Suguru-1455,Suguru-1455,8x8,64,14,4.571428571428571,10,0.2511020189995179,41,True,589,108,109,132,62,32
8x8_Suguru-1527,Suguru-1527,8x8,64,14,4.571428571428571,11,0.5886600789999648,102,True,1230,235,126,141,52,25
8x8_Suguru-1550,Suguru-1550,8x8,64,14,4.571428571428571,8,0.08783971100274357,8,True,273,49,13,32,14,15
8x8_Suguru-1588,Suguru-1588,8x8,64,14,4.571428571428571,11,0.1753636399989773,39,True,224,21,31,26,12,0
8x8_Suguru-1592,Suguru-1592,8x8,64,14,4.571428571428571,12,0.14179231600064668,12,True,362,87,6,99,30,5
8x8_Suguru-28,Suguru-28,8x8,64,14,4.571428571428571,8,0.06513918199925683,6,True,153,38,22,26,23,15
8x8_Suguru-38,Suguru-38,8x8,64,15,4.266666666666667,6,0.6763822049979353,128,True,1570,207,92,227,132,15
8x8_Suguru-67,Suguru-67,8x8,64,14,4.571428571428571,6,0.06722020199958934,7,True,212,42,11,44,30,8
8x8_Suguru-139,Suguru-139,8x8,64,14,4.571428571428571,10,0.16441499299980933,18,True,395,89,13,67,29,14
8x8_Suguru-176,Suguru-176,8x8,64,14,4.571428571428571,8,0.1876533329996164,26,True,576,88,30,44,73,3
8x8_Suguru-212,Suguru-212,8x8,64,14,4.571428571428571,7,0.13571597700138227,17,True,274,64,60,58,4,0
8x8_Suguru-216,Suguru-216,8x8,64,14,4.571428571428571,9,0.1434026509996329,18,True,305,58,47,28,21,10
8x8_Suguru-321,Suguru-321,8x8,64,14,4.571428571428571,7,0.2427190790003806,36,True,562,113,47,85,46,8
8x8_Suguru-328,Suguru-328,8x8,64,14,4.571428571428571,8,0.289644528998906,44,True,949,202,103,197,141,45
8x8_Suguru-360,Suguru-360,8x8,64,15,4.266666666666667,9,0.026511329000641126,0,True,58,13,9,6,1,2
8x8_Suguru-373,Suguru-373,8x8,64,13,4.923076923076923,10,0.9458002030005446,172,True,2058,377,169,184,321,21
8x8_Suguru-444,Suguru-444,8x8,64,14,4.571428571428571,9,0.05126891400141176,3,True,97,26,6,6,7,1
8x8_Suguru-450,Suguru-450,8x8,64,15,4.266666666666667,6,0.03419908400246641,0,True,73,19,15,14,12,10
8x8_Suguru-455,Suguru-455,8x8,64,14,4.571428571428571,9,0.43440701399958925,70,True,1558,222,88,198,120,95
8x8_Suguru-486,Suguru-486,8x8,64,15,4.266666666666667,8,0.10573212999952375,9,True,309,80,174,51,87,4
8x8_Suguru-487,Suguru-487,8x8,64,14,4.571428571428571,9,0.031030628000735305,1,True,118,35,26,39,11,3
8x8_Suguru-491,Suguru-491,8x8,64,14,4.571428571428571,9,0.06554139999934705,7,True,107,44,24,12,53,0
8x8_Suguru-501,Suguru-501,8x8,64,14,4.571428571428571,10,1.2522428800002672,251,True,3008,319,202,344,96,53
8x8_Suguru-562,Suguru-562,8x8,64,14,4.571428571428571,9,0.06095447700135992,5,True,124,39,6,6,20,0
8x8_Suguru-567,Suguru-567,8x8,64,14,4.571428571428571,8,1.353195001000131,242,True,3674,735,704,607,474,59
8x8_Suguru-593,Suguru-593,8x8,64,14,4.571428571428571,8,0.038338400998327415,1,True,94,17,19,10,3,0
8x8_Suguru-609,Suguru-609,8x8,64,15,4.266666666666667,10,0.1557609399969806,22,True,491,73,54,79,10,17
8x8_Suguru-619,Suguru-619,8x8,64,14,4.571428571428571,8,0.0356033549978747,3,True,115,19,20,24,5,0
8x8_Suguru-662,Suguru-662,8x8,64,13,4.923076923076923,12,0.02900995299933129,1,True,88,15,10,20,12,2
8x8_Suguru-686,Suguru-686,8x8,64,15,4.266666666666667,7,0.07693153200307279,10,True,245,54,10,41,23,13
8x8_Suguru-705,Suguru-705,8x8,64,13,4.923076923076923,9,1.1183547969994834,211,True,2392,260,353,285,227,14
8x8_Suguru-726,Suguru-726,8x8,64,13,4.923076923076923,11,0.2250160160001542,32,True,555,146,66,121,32,59
8x8_Suguru-802,Suguru-802,8x8,64,14,4.571428571428571,8,0.12155124800119665,16,True,333,80,45,76,5,0
8x8_Suguru-822,Suguru-822,8x8,64,14,4.571428571428571,10,0.23243042000103742,39,True,587,72,74,45,26,7
8x8_Suguru-826,Suguru-826,8x8,64,14,4.571428571428571,8,0.036091990001295926,0,True,88,29,3,22,16,16
8x8_Suguru-858,Suguru-858,8x8,64,15,4.266666666666667,7,0.03142433700122638,1,True,68,15,20,12,2,12
8x8_Suguru-894,Suguru-894,8x8,64,14,4.571428571428571,9,0.14152533699962078,20,True,347,64,23,39,13,12
8x8_Suguru-953,Suguru-953,8x8,64,14,4.571428571428571,10,0.4408378439984517,84,True,1191,227,54,207,81,52
8x8_Suguru-982,Suguru-982,8x8,64,14,4.571428571428571,12,0.07838888799960841,10,True,182,41,7,21,9,3
8x8_Suguru-1030,Suguru-1030,8x8,64,15,4.266666666666667,8,0.04119293199983076,0,True,87,20,13,19,7,2
8x8_Suguru-1069,Suguru-1069,8x8,64,14,4.571428571428571,8,0.028823463999287924,0,True,82,17,6,5,0,0
8x8_Suguru-1079,Suguru-1079,8x8,64,14,4.571428571428571,9,0.0709231879991421,7,True,159,44,22,11,19,1
8x8_Suguru-1124,Suguru-1124,8x8,64,14,4.571428571428571,10,0.03946289599844022,1,True,77,20,13,7,7,8
8x8_Suguru-1131,Suguru-1131,8x8,64,14,4.571428571428571,7,0.2897565260027477,49,True,1621,319,70,355,105,6
8x8_Suguru-1162,Suguru-1162,8x8,64,13,4.923076923076923,9,0.19518912599960458,26,True,385,75,79,71,21,0
8x8_Suguru-1175,Suguru-1175,8x8,64,14,4.571428571428571,7,0.11085684099816717,11,True,216,64,25,43,52,31
8x8_Suguru-1183,Suguru-1183,8x8,64,15,4.266666666666667,8,0.3027911729986954,40,True,1046,222,85,241,90,21
8x8_Suguru-1189,Suguru-1189,8x8,64,14,4.571428571428571,8,0.06318071100031375,3,True,86,20,51,6,5,0
8x8_Suguru-1206,Suguru-1206,8x8,64,14,4.571428571428571,7,0.12208631799876457,14,True,319,76,69,53,28,0
8x8_Suguru-1250,Suguru-1250,8x8,64,14,4.571428571428571,9,0.04349653999815928,2,True,183,37,34,27,9,3
8x8_Suguru-1277,Suguru-1277,8x8,64,14,4.571428571428571,10,0.6229406220008968,112,True,2417,518,362,348,156,23
8x8_Suguru-1341,Suguru-1341,8x8,64,15,4.266666666666667,10,0.08246230399890919,9,True,227,37,8,21,34,0
8x8_Suguru-1360,Suguru-1360,8x8,64,14,4.571428571428571,9,0.22036658499928308,32,True,712,150,67,91,31,3
8x8_Suguru-1401,Suguru-1401,8x8,64,15,4.266666666666667,7,0.012593339000886772,0,True,42,11,6,4,1,3
8x8_Suguru-1470,Suguru-1470,8x8,64,14,4.571428571428571,11,0.15483850099917618,27,True,414,70,12,23,16,0
8x8_Suguru-1482,Suguru-1482,8x8,64,15,4.266666666666667,8,0.2883120959995722,52,True,786,163,71,94,53,6
8x8_Suguru-1538,Suguru-1538,8x8,64,14,4.571428571428571,10,0.11449332599659101,13,True,438,79,26,71,26,6
8x8_Suguru-64,Suguru-64,8x8,64,14,4.571428571428571,10,0.09751922699797433,12,True,438,72,65,55,25,15
8x8_Suguru-111,Suguru-111,8x8,64,14,4.571428571428571,10,0.10246600599930389,11,True,313,82,50,54,50,5
8x8_Suguru-147,Suguru-147,8x8,64,13,4.923076923076923,14,0.09672761800175067,14,True,312,59,90,55,12,7
8x8_Suguru-227,Suguru-227,8x8,64,14,4.571428571428571,8,0.5128511029979563,93,True,1320,230,157,201,96,48
8x8_Suguru-331,Suguru-331,8x8,64,14,4.571428571428571,7,0.05081091399915749,0,True,83,26,20,15,9,2
8x8_Suguru-380,Suguru-380,8x8,64,13,4.923076923076923,12,0.08271884900022997,8,True,245,67,62,33,22,8
8x8_Suguru-407,Suguru-407,8x8,64,15,4.266666666666667,13,0.12628731800214155,19,True,340,56,29,38,56,10
8x8_Suguru-443,Suguru-443,8x8,64,14,4.571428571428571,10,0.03282303800006048,0,True,99,34,15,12,17,4
8x8_Suguru-540,Suguru-540,8x8,64,15,4.266666666666667,3,0.09971864600083791,12,True,229,58,42,27,6,0
8x8_Suguru-644,Suguru-644,8x8,64,14,4.571428571428571,9,0.7190296609987854,137,True,2015,347,399,664,353,77
8x8_Suguru-727,Suguru-727,8x8,64,14,4.571428571428571,7,0.1274067609992926,20,True,434,81,89,101,30,9
8x8_Suguru-812,Suguru-812,8x8,64,13,4.923076923076923,11,0.03499441199892317,1,True,85,20,14,10,3,3
8x8_Suguru-817,Suguru-817,8x8,64,13,4.923076923076923,10,0.24321321600291412,44,True,404,45,49,53,12,5
8x8_Suguru-820,Suguru-820,8x8,64,14,4.571428571428571,10,0.08210510699791485,8,True,212,30,50,38,12,5
8x8_Suguru-839,Suguru-839,8x8,64,13,4.923076923076923,11,0.06918373500229791,6,True,217,34,24,27,37,6
8x8_Suguru-860,Suguru-860,8x8,64,14,4.571428571428571,10,0.028728110999509227,0,True,51,12,2,4,2,0
8x8_Suguru-999,Suguru-999,8x8,64,14,4.571428571428571,9,0.11897698000029777,14,True,261,49,55,30,19,2
8x8_Suguru-1074,Suguru-1074,8x8,64,14,4.571428571428571,10,0.009864068000752013,0,True,43,9,16,7,0,0
8x8_Suguru-1108,Suguru-1108,8x8,64,14,4.571428571428571,11,0.03194176000033622,0,True,100,24,10,13,14,0
8x8_Suguru-1138,Suguru-1138,8x8,64,14,4.571428571428571,10,0.28106148899678374,49,True,844,182,44,89,149,13
8x8_Suguru-1152,Suguru-1152,8x8,64,13,4.923076923076923,13,0.05647016600050847,5,True,122,26,33,43,9,4
8x8_Suguru-1171,Suguru-1171,8x8,64,15,4.266666666666667,7,0.09049025200147298,12,True,255,66,27,30,41,2
8x8_Suguru-1182,Suguru-1182,8x8,64,15,4.266666666666667,7,0.34273175799899036,69,True,930,121,68,88,75,1
8x8_Suguru-1261,Suguru-1261,8x8,64,14,4.571428571428571,6,0.06113099700087332,4,True,125,26,0,24,9,0
8x8_Suguru-1316,Suguru-1316,8x8,64,14,4.571428571428571,6,0.1925861529998656,28,True,461,72,92,113,56,6
8x8_Suguru-1326,Suguru-1326,8x8,64,14,4.571428571428571,10,0.03567670799748157,1,True,138,29,4,19,28,0
8x8_Suguru-1348,Suguru-1348,8x8,64,14,4.571428571428571,10,0.18189077799979714,29,True,497,74,16,42,12,0
8x8_Suguru-1349,Suguru-1349,8x8,64,15,4.266666666666667,7,0.0862169720021484,8,True,254,61,20,51,32,4
8x8_Suguru-1371,Suguru-1371,8x8,64,14,4.571428571428571,9,0.08645461500054807,7,True,184,23,3,20,13,3
8x8_Suguru-1416,Suguru-1416,8x8,64,14,4.571428571428571,9,0.04229249399941182,1,True,120,21,4,7,5,3
8x8_Suguru-1454,Suguru-1454,8x8,64,14,4.571428571428571,12,0.031352875997981755,1,True,81,20,15,17,2,0
8x8_Suguru-1457,Suguru-1457,8x8,64,13,4.923076923076923,11,0.06341863900161115,3,True,109,32,5,16,11,5
8x8_Suguru-80,Suguru-80,8x8,64,14,4.571428571428571,7,0.12102905999927316,13,True,303,45,15,23,23,45
8x8_Suguru-102,Suguru-102,8x8,64,15,4.266666666666667,8,0.02215593100117985,0,True,41,12,0,4,3,0
8x8_Suguru-165,Suguru-165,8x8,64,14,4.571428571428571,7,0.03819042499890202,2,True,80,10,4,6,5,0
8x8_Suguru-248,Suguru-248,8x8,64,14,4.571428571428571,7,0.03434791199833853,1,True,81,22,2,10,0,0
8x8_Suguru-261,Suguru-261,8x8,64,14,4.571428571428571,6,0.0415122180020262,0,True,170,37,30,29,21,21
8x8_Suguru-274,Suguru-274,8x8,64,14,4.571428571428571,7,0.08118982700034394,9,True,162,30,4,10,11,0
8x8_Suguru-315,Suguru-315,8x8,64,14,4.571428571428571,12,0.18116211099913926,26,True,565,119,252,106,35,34
8x8_Suguru-374,Suguru-374,8x8,64,14,4.571428571428571,11,0.05290158899879316,4,True,203,16,12,21,8,0
8x8_Suguru-375,Suguru-375,8x8,64,14,4.571428571428571,10,0.0477933980000671,0,True,106,16,50,16,12,3
8x8_Suguru-437,Suguru-437,8x8,64,13,4.923076923076923,11,0.09746636400086572,9,True,277,36,14,29,21,28
8x8_Suguru-440,Suguru-440,8x8,64,14,4.571428571428571,11,0.051635099000122864,8,True,105,31,12,8,0,1
8x8_Suguru-483,Suguru-483,8x8,64,14,4.571428571428571,10,0.07549967399972957,10,True,150,34,10,21,0,0
8x8_Suguru-518,Suguru-518,8x8,64,14,4.571428571428571,13,0.23487867299991194,28,True,646,115,76,131,48,16
8x8_Suguru-556,Suguru-556,8x8,64,14,4.571428571428571,9,0.19744041000012658,25,True,614,153,78,123,107,4
8x8_Suguru-598,Suguru-598,8x8,64,14,4.571428571428571,9,0.4383528029975423,69,True,1417,281,149,237,232,4
8x8_Suguru-649,Suguru-649,8x8,64,14,4.571428571428571,9,0.06706019600096624,6,True,285,33,31,49,40,0
8x8_Suguru-693,Suguru-693,8x8,64,13,4.923076923076923,10,0.07258196200200473,8,True,150,35,8,12,10,0
8x8_Suguru-768,Suguru-768,8x8,64,14,4.571428571428571,7,0.1822900879997178,28,True,387,78,32,44,50,6
8x8_Suguru-786,Suguru-786,8x8,64,13,4.923076923076923,10,1.2469640979979886,247,True,3005,544,256,334,227,2
8x8_Suguru-790,Suguru-790,8x8,64,14,4.571428571428571,10,0.05133581200061599,6,True,133,22,3,15,1,0
8x8_Suguru-806,Suguru-806,8x8,64,14,4.571428571428571,9,0.043169672000658466,3,True,105,21,19,20,10,8
8x8_Suguru-836,Suguru-836,8x8,64,13,4.923076923076923,12,0.10603540900046937,10,True,319,81,31,52,29,4
8x8_Suguru-856,Suguru-856,8x8,64,13,4.923076923076923,8,0.05343365100270603,5,True,112,26,13,25,2,0
8x8_Suguru-932,Suguru-932,8x8,64,14,4.571428571428571,9,0.43671858699963195,76,True,1799,213,261,332,26,6
8x8_Suguru-938,Suguru-938,8x8,64,14,4.571428571428571,8,0.15926274600133183,24,True,402,54,109,79,20,6
8x8_Suguru-948,Suguru-948,8x8,64,13,4.923076923076923,11,0.056890042000304675,3,True,139,24,5,27,5,0
8x8_Suguru-974,Suguru-974,8x8,64,15,4.266666666666667,6,0.8497960759996204,172,True,3795,622,112,397,243,36
8x8_Suguru-977,Suguru-977,8x8,64,14,4.571428571428571,11,0.06536184400101774,7,True,155,35,40,56,2,4
8x8_Suguru-997,Suguru-997,8x8,64,14,4.571428571428571,5,0.06487170599939418,3,True,148,37,17,29,13,4
8x8_Suguru-1000,Suguru-1000,8x8,64,14,4.571428571428571,11,0.5494008009991376,93,True,2256,305,402,307,293,100
8x8_Suguru-1002,Suguru-1002,8x8,64,15,4.266666666666667,7,0.06647798699850682,7,True,257,53,40,39,18,6
8x8_Suguru-1007,Suguru-1007,8x8,64,14,4.571428571428571,9,0.07526256399796694,8,True,196,45,1,27,18,0
8x8_Suguru-1041,Suguru-1041,8x8,64,13,4.923076923076923,10,0.02261392699801945,0,True,69,18,3,11,5,8
8x8_Suguru-1056,Suguru-1056,8x8,64,13,4.923076923076923,12,0.26616142700004275,41,True,890,158,100,111,27,16
8x8_Suguru-1063,Suguru-1063,8x8,64,13,4.923076923076923,12,0.8054660359994159,159,True,1770,289,236,165,187,37
8x8_Suguru-1070,Suguru-1070,8x8,64,13,4.923076923076923,13,0.04387188599866931,5,True,140,34,11,36,11,0
8x8_Suguru-1076,Suguru-1076,8x8,64,14,4.571428571428571,9,0.07160781900165603,5,True,232,46,14,49,0,0
8x8_Suguru-1121,Suguru-1121,8x8,64,14,4.571428571428571,9,0.3148183289995359,51,True,878,156,133,133,49,16
8x8_Suguru-1129,Suguru-1129,8x8,64,14,4.571428571428571,11,0.030514582998875994,0,True,64,15,8,11,0,3
8x8_Suguru-1197,Suguru-1197,8x8,64,14,4.571428571428571,10,0.04427633800150943,5,True,134,18,2,10,2,0
8x8_Suguru-1225,Suguru-1225,8x8,64,14,4.571428571428571,12,0.23773022900059004,46,True,457,94,36,35,11,0
8x8_Suguru-1315,Suguru-1315,8x8,64,14,4.571428571428571,8,0.35600494500249624,52,True,911,181,116,166,125,57
8x8_Suguru-1436,Suguru-1436,8x8,64,15,4.266666666666667,8,0.09418279999954393,13,True,199,35,16,13,6,4
8x8_Suguru-1477,Suguru-1477,8x8,64,15,4.266666666666667,6,0.36176775400235783,60,True,1186,236,244,278,45,22
8x8_Suguru-1535,Suguru-1535,8x8,64,14,4.571428571428571,7,0.24502616899917484,46,True,476,59,40,36,1,0
8x8_Suguru-1551,Suguru-1551,8x8,64,15,4.266666666666667,10,0.1623155820016109,25,True,376,73,53,72,36,10
8x8_Suguru-27,Suguru-27,8x8,64,15,4.266666666666667,6,0.10066195200124639,13,True,238,47,17,35,21,7
8x8_Suguru-34,Suguru-34,8x8,64,14,4.571428571428571,11,0.04924015099823009,6,True,133,32,15,13,9,2
8x8_Suguru-55,Suguru-55,8x8,64,14,4.571428571428571,10,0.12457611100035137,18,True,419,83,14,23,11,5
8x8_Suguru-200,Suguru-200,8x8,64,14,4.571428571428571,9,0.02055567600109498,1,True,95,19,4,11,3,6
8x8_Suguru-217,Suguru-217,8x8,64,14,4.571428571428571,9,0.09252506999837351,13,True,227,49,14,32,25,4
8x8_Suguru-251,Suguru-251,8x8,64,15,4.266666666666667,8,0.9818979689989646,145,True,2733,570,634,449,289,169
8x8_Suguru-270,Suguru-270,8x8,64,14,4.571428571428571,9,0.044781853997847065,4,True,175,27,14,16,0,0
8x8_Suguru-325,Suguru-325,8x8,64,14,4.571428571428571,12,0.9064864270003454,169,True,2964,337,191,252,173,12
8x8_Suguru-333,Suguru-333,8x8,64,14,4.571428571428571,7,0.029171445999963908,1,True,82,20,5,17,8,7
8x8_Suguru-334,Suguru-334,8x8,64,14,4.571428571428571,7,0.043538144000194734,4,True,80,18,4,10,6,0
8x8_Suguru-379,Suguru-379,8x8,64,14,4.571428571428571,8,0.08084232199689723,6,True,147,20,27,13,0,24
8x8_Suguru-441,Suguru-441,8x8,64,14,4.571428571428571,9,0.21083212700250442,30,True,458,129,44,80,87,49
8x8_Suguru-479,Suguru-479,8x8,64,14,4.571428571428571,7,0.14769321199855767,20,True,479,112,48,98,22,9
8x8_Suguru-484,Suguru-484,8x8,64,14,4.571428571428571,9,1.0109820249999757,179,True,3290,440,268,366,218,56
8x8_Suguru-488,Suguru-488,8x8,64,14,4.571428571428571,8,1.2389712809999764,235,True,4544,780,269,589,164,55
8x8_Suguru-533,Suguru-533,8x8,64,14,4.571428571428571,7,0.5512795519971405,82,True,1482,325,147,292,239,49
8x8_Suguru-539,Suguru-539,8x8,64,14,4.571428571428571,10,0.27479837399732787,47,True,856,131,23,115,56,19
8x8_Suguru-591,Suguru-591,8x8,64,13,4.923076923076923,6,0.39522893499815837,66,True,911,205,110,98,216,20
8x8_Suguru-640,Suguru-640,8x8,64,14,4.571428571428571,7,0.32485909299794,57,True,705,142,89,141,123,3
8x8_Suguru-666,Suguru-666,8x8,64,15,4.266666666666667,6,0.024150180001015542,0,True,57,22,11,11,2,0
8x8_Suguru-667,Suguru-667,8x8,64,15,4.266666666666667,8,0.032183548999455525,0,True,64,16,9,3,10,4
8x8_Suguru-698,Suguru-698,8x8,64,13,4.923076923076923,9,0.05540185700010625,5,True,90,34,4,9,6,0
8x8_Suguru-701,Suguru-701,8x8,64,15,4.266666666666667,5,0.11718718400152284,15,True,282,57,28,23,19,12
8x8_Suguru-703,Suguru-703,8x8,64,14,4.571428571428571,8,0.14810931499960134,19,True,406,87,75,116,38,23
8x8_Suguru-733,Suguru-733,8x8,64,14,4.571428571428571,7,0.027260126000328455,0,True,53,19,4,14,11,9
8x8_Suguru-919,Suguru-919,8x8,64,14,4.571428571428571,10,0.04063801499796682,1,True,101,22,4,13,11,3
8x8_Suguru-1006,Suguru-1006,8x8,64,14,4.571428571428571,9,0.21078681699873414,35,True,447,43,11,34,4,1
8x8_Suguru-1022,Suguru-1022,8x8,64,15,4.266666666666667,12,0.13966491700193728,20,True,418,69,158,58,14,13
8x8_Suguru-1044,Suguru-1044,8x8,64,14,4.571428571428571,8,0.02388748999874224,1,True,82,10,2,5,0,0
